Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;3
1ªDose;2021-01-20;40
1ªDose;2021-01-21;1
1ªDose;2021-01-27;7
1ªDose;2021-01-28;14
1ªDose;2021-01-29;18
1ªDose;2021-02-01;16
1ªDose;2021-02-02;38
1ªDose;2021-02-03;2
1ªDose;2021-02-05;19
1ªDose;2021-02-08;19
1ªDose;2021-02-10;30
1ªDose;2021-02-12;16
1ªDose;2021-02-15;10
1ªDose;2021-02-18;8
1ªDose;2021-02-19;1
1ªDose;2021-02-22;1
1ªDose;2021-02-23;1
1ªDose;2021-02-26;2
1ªDose;2021-03-01;1
1ªDose;2021-03-02;5
1ªDose;2021-03-03;14
1ªDose;2021-03-04;7
1ªDose;2021-03-09;8
1ªDose;2021-03-10;16
1ªDose;2021-03-12;5
1ªDose;2021-03-15;2
1ªDose;2021-03-16;9
1ªDose;2021-03-18;13
1ªDose;2021-03-22;9
1ªDose;2021-03-23;86
1ªDose;2021-03-24;95
1ªDose;2021-03-25;86
1ªDose;2021-03-26;73
1ªDose;2021-03-29;55
1ªDose;2021-03-30;10
1ªDose;2021-03-31;3
1ªDose;2021-04-01;3
1ªDose;2021-04-05;61
1ªDose;2021-04-06;97
1ªDose;2021-04-07;75
1ªDose;2021-04-08;71
1ªDose;2021-04-09;80
1ªDose;2021-04-12;32
1ªDose;2021-04-13;15
1ªDose;2021-04-14;6
1ªDose;2021-04-15;4
1ªDose;2021-04-16;5
1ªDose;2021-04-19;38
1ªDose;2021-04-20;22
1ªDose;2021-04-21;9
1ªDose;2021-04-22;11
1ªDose;2021-04-23;33
1ªDose;2021-04-26;33
1ªDose;2021-04-27;4
1ªDose;2021-04-28;8
1ªDose;2021-04-29;2
1ªDose;2021-04-30;4
2ªDose;2021-02-12;2
2ªDose;2021-02-15;38
2ªDose;2021-02-17;2
2ªDose;2021-02-18;1
2ªDose;2021-02-19;2
2ªDose;2021-02-22;3
2ªDose;2021-02-25;2
2ªDose;2021-02-26;3
2ªDose;2021-03-01;3
2ªDose;2021-03-02;5
2ªDose;2021-03-03;3
2ªDose;2021-03-04;2
2ªDose;2021-03-08;1
2ªDose;2021-03-09;1
2ªDose;2021-03-10;13
2ªDose;2021-03-12;6
2ªDose;2021-03-15;12
2ªDose;2021-03-16;1
2ªDose;2021-03-18;2
2ªDose;2021-03-22;2
2ªDose;2021-03-23;1
2ªDose;2021-03-29;6
2ªDose;2021-03-31;9
2ªDose;2021-04-01;5
2ªDose;2021-04-06;1
2ªDose;2021-04-07;11
2ªDose;2021-04-08;9
2ªDose;2021-04-12;5
2ªDose;2021-04-14;7
2ªDose;2021-04-15;5
2ªDose;2021-04-19;48
2ªDose;2021-04-20;116
2ªDose;2021-04-21;51
2ªDose;2021-04-22;22
2ªDose;2021-04-23;45
2ªDose;2021-04-26;46
2ªDose;2021-04-27;15
2ªDose;2021-04-28;9
2ªDose;2021-04-29;6
2ªDose;2021-04-30;13
