Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;1
1ªDose;2021-01-29;1
1ªDose;2021-02-01;10
1ªDose;2021-02-02;9
1ªDose;2021-02-04;2
1ªDose;2021-02-05;1
1ªDose;2021-02-08;10
1ªDose;2021-02-09;10
1ªDose;2021-02-10;99
1ªDose;2021-02-12;25
1ªDose;2021-02-26;1
1ªDose;2021-02-27;93
1ªDose;2021-03-01;1
1ªDose;2021-03-02;1
1ªDose;2021-03-05;2
1ªDose;2021-03-13;36
1ªDose;2021-03-15;10
1ªDose;2021-03-20;288
1ªDose;2021-03-22;1
1ªDose;2021-03-26;48
1ªDose;2021-03-27;229
1ªDose;2021-03-30;1
1ªDose;2021-04-01;210
1ªDose;2021-04-06;160
1ªDose;2021-04-10;81
1ªDose;2021-04-19;149
1ªDose;2021-04-20;6
1ªDose;2021-04-22;1
1ªDose;2021-04-26;75
1ªDose;2021-04-27;1
1ªDose;2021-04-30;2
2ªDose;2021-02-10;3
2ªDose;2021-02-11;3
2ªDose;2021-02-12;6
2ªDose;2021-02-17;5
2ªDose;2021-02-18;4
2ªDose;2021-02-19;3
2ªDose;2021-02-22;3
2ªDose;2021-02-23;1
2ªDose;2021-02-24;1
2ªDose;2021-02-25;1
2ªDose;2021-02-26;3
2ªDose;2021-02-27;1
2ªDose;2021-03-01;10
2ªDose;2021-03-02;12
2ªDose;2021-03-03;1
2ªDose;2021-03-05;18
2ªDose;2021-03-08;1
2ªDose;2021-03-13;96
2ªDose;2021-03-20;1
2ªDose;2021-03-31;1
2ªDose;2021-04-01;3
2ªDose;2021-04-06;1
2ªDose;2021-04-07;38
2ªDose;2021-04-10;289
2ªDose;2021-04-28;8
2ªDose;2021-04-29;10
2ªDose;2021-04-30;2
