Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;12
1ªDose;2021-01-22;10
1ªDose;2021-01-25;1
1ªDose;2021-01-28;1
1ªDose;2021-02-02;1
1ªDose;2021-02-04;9
1ªDose;2021-02-08;9
1ªDose;2021-02-12;1
1ªDose;2021-02-15;12
1ªDose;2021-02-17;1
1ªDose;2021-03-02;1
1ªDose;2021-03-03;9
1ªDose;2021-03-08;18
1ªDose;2021-03-09;3
1ªDose;2021-03-10;5
1ªDose;2021-03-15;24
1ªDose;2021-03-16;7
1ªDose;2021-03-18;10
1ªDose;2021-03-19;34
1ªDose;2021-03-25;11
1ªDose;2021-03-26;46
1ªDose;2021-03-29;8
1ªDose;2021-03-30;5
1ªDose;2021-04-05;20
1ªDose;2021-04-09;6
1ªDose;2021-04-12;30
2ªDose;2021-02-10;1
2ªDose;2021-02-11;19
2ªDose;2021-02-12;2
2ªDose;2021-02-15;1
2ªDose;2021-02-18;1
2ªDose;2021-02-23;1
2ªDose;2021-03-01;2
2ªDose;2021-03-02;14
2ªDose;2021-03-03;1
2ªDose;2021-03-08;10
2ªDose;2021-03-17;4
2ªDose;2021-03-23;2
2ªDose;2021-03-24;7
2ªDose;2021-03-26;1
2ªDose;2021-03-29;20
2ªDose;2021-03-30;15
2ªDose;2021-04-05;43
2ªDose;2021-04-09;34
2ªDose;2021-04-16;44
2ªDose;2021-04-19;8
2ªDose;2021-04-26;10
