Data;Quantidade;Dose Aplicada
2021-03-23;344;1ªDose
2021-03-23;0;2ªDose
2021-04-12;65;1ªDose
2021-04-12;220;2ªDose
2021-03-26;201;1ªDose
2021-03-26;0;2ªDose
2021-03-19;2;1ªDose
2021-03-19;28;2ªDose
2021-04-13;10;1ªDose
2021-04-13;116;2ªDose
2021-04-15;1;1ªDose
2021-04-15;101;2ªDose
2021-03-08;75;1ªDose
2021-03-08;0;2ªDose
2021-03-12;11;1ªDose
2021-03-12;0;2ªDose
2021-04-19;80;1ªDose
2021-04-19;136;2ªDose
2021-02-18;0;1ªDose
2021-02-18;1;2ªDose
2021-03-16;53;1ªDose
2021-03-16;0;2ªDose
2021-04-05;263;1ªDose
2021-04-05;21;2ªDose
2021-02-01;93;1ªDose
2021-02-01;0;2ªDose
2021-03-10;9;1ªDose
2021-03-10;0;2ªDose
2021-03-29;79;1ªDose
2021-03-29;0;2ªDose
2021-04-16;46;1ªDose
2021-04-16;17;2ªDose
2021-01-29;11;1ªDose
2021-01-29;0;2ªDose
2021-04-06;0;1ªDose
2021-04-06;62;2ªDose
2021-03-25;122;1ªDose
2021-03-25;1;2ªDose
2021-03-15;1;1ªDose
2021-03-15;10;2ªDose
2021-03-17;82;1ªDose
2021-03-17;0;2ªDose
2021-03-30;101;1ªDose
2021-03-30;0;2ªDose
2021-02-22;0;1ªDose
2021-02-22;21;2ªDose
2021-01-26;30;1ªDose
2021-01-26;0;2ªDose
2021-02-26;31;1ªDose
2021-02-26;13;2ªDose
2021-04-14;1;1ªDose
2021-04-14;19;2ªDose
2021-04-07;0;1ªDose
2021-04-07;20;2ªDose
2021-03-24;11;1ªDose
2021-03-24;0;2ªDose
2021-02-23;10;1ªDose
2021-02-23;5;2ªDose
2021-02-04;12;1ªDose
2021-02-04;0;2ªDose
2021-02-19;0;1ªDose
2021-02-19;6;2ªDose
2021-04-09;0;1ªDose
2021-04-09;9;2ªDose
2021-02-10;20;1ªDose
2021-02-10;0;2ªDose
2021-04-20;2;1ªDose
2021-04-20;0;2ªDose
2021-04-22;20;1ªDose
2021-04-22;0;2ªDose
2021-03-03;0;1ªDose
2021-03-03;1;2ªDose
2021-04-28;3;1ªDose
2021-04-28;0;2ªDose
2021-04-26;0;1ªDose
2021-04-26;1;2ªDose
2021-01-27;3;1ªDose
2021-01-27;0;2ªDose
2021-04-08;5;1ªDose
2021-04-08;0;2ªDose
2021-02-08;2;1ªDose
2021-02-08;0;2ªDose
2021-02-24;0;1ªDose
2021-02-24;3;2ªDose
2021-03-02;0;1ªDose
2021-03-02;2;2ªDose
2021-02-02;1;1ªDose
2021-02-02;0;2ªDose
2021-02-09;1;1ªDose
2021-02-09;0;2ªDose
2021-02-05;1;1ªDose
2021-02-05;0;2ªDose
