Data;Quantidade;Dose Aplicada
2021-03-19;75;1ªDose
2021-03-19;7;2ªDose
2021-02-18;27;1ªDose
2021-02-18;11;2ªDose
2021-04-14;23;1ªDose
2021-04-14;105;2ªDose
2021-03-25;116;1ªDose
2021-03-25;30;2ªDose
2021-04-07;72;1ªDose
2021-04-07;29;2ªDose
2021-04-05;62;1ªDose
2021-04-05;0;2ªDose
2021-04-06;126;1ªDose
2021-04-06;11;2ªDose
2021-04-16;29;1ªDose
2021-04-16;32;2ªDose
2021-03-31;58;1ªDose
2021-03-31;0;2ªDose
2021-02-12;8;1ªDose
2021-02-12;25;2ªDose
2021-02-05;18;1ªDose
2021-02-05;0;2ªDose
2021-02-08;18;1ªDose
2021-02-08;0;2ªDose
2021-03-17;8;1ªDose
2021-03-17;9;2ªDose
2021-03-04;39;1ªDose
2021-03-04;3;2ªDose
2021-01-28;45;1ªDose
2021-01-28;0;2ªDose
2021-03-24;179;1ªDose
2021-03-24;0;2ªDose
2021-03-05;21;1ªDose
2021-03-05;0;2ªDose
2021-02-13;0;1ªDose
2021-02-13;5;2ªDose
2021-02-11;14;1ªDose
2021-02-11;15;2ªDose
2021-03-30;142;1ªDose
2021-03-30;10;2ªDose
2021-03-11;20;1ªDose
2021-03-11;14;2ªDose
2021-03-09;41;1ªDose
2021-03-09;11;2ªDose
2021-04-12;21;1ªDose
2021-04-12;24;2ªDose
2021-04-09;37;1ªDose
2021-04-09;37;2ªDose
2021-03-22;15;1ªDose
2021-03-22;1;2ªDose
2021-02-19;2;1ªDose
2021-02-19;10;2ªDose
2021-02-03;10;1ªDose
2021-02-03;0;2ªDose
2021-04-15;39;1ªDose
2021-04-15;56;2ªDose
2021-03-23;88;1ªDose
2021-03-23;1;2ªDose
2021-04-03;103;1ªDose
2021-04-03;0;2ªDose
2021-03-27;33;1ªDose
2021-03-27;0;2ªDose
2021-04-08;53;1ªDose
2021-04-08;2;2ªDose
2021-02-10;19;1ªDose
2021-02-10;0;2ªDose
2021-02-23;35;1ªDose
2021-02-23;19;2ªDose
2021-01-21;9;1ªDose
2021-01-21;0;2ªDose
2021-03-29;46;1ªDose
2021-03-29;0;2ªDose
2021-04-13;12;1ªDose
2021-04-13;38;2ªDose
2021-03-10;33;1ªDose
2021-03-10;0;2ªDose
2021-03-18;11;1ªDose
2021-03-18;0;2ªDose
2021-03-16;31;1ªDose
2021-03-16;14;2ªDose
2021-03-26;27;1ªDose
2021-03-26;0;2ªDose
2021-02-04;35;1ªDose
2021-02-04;0;2ªDose
2021-01-22;43;1ªDose
2021-01-22;0;2ªDose
2021-03-15;20;1ªDose
2021-03-15;0;2ªDose
2021-03-02;20;1ªDose
2021-03-02;2;2ªDose
2021-02-26;3;1ªDose
2021-02-26;1;2ªDose
2021-01-26;17;1ªDose
2021-01-26;0;2ªDose
2021-04-20;11;1ªDose
2021-04-20;58;2ªDose
2021-04-19;15;1ªDose
2021-04-19;8;2ªDose
2021-04-11;0;1ªDose
2021-04-11;10;2ªDose
2021-03-12;0;1ªDose
2021-03-12;20;2ªDose
2021-01-25;6;1ªDose
2021-01-25;0;2ªDose
2021-04-23;17;1ªDose
2021-04-23;5;2ªDose
2021-03-08;10;1ªDose
2021-03-08;0;2ªDose
2021-02-16;0;1ªDose
2021-02-16;1;2ªDose
2021-04-26;14;1ªDose
2021-04-26;14;2ªDose
2021-04-24;0;1ªDose
2021-04-24;6;2ªDose
2021-04-22;19;1ªDose
2021-04-22;3;2ªDose
2021-04-28;16;1ªDose
2021-04-28;42;2ªDose
2021-04-27;0;1ªDose
2021-04-27;13;2ªDose
2021-01-29;9;1ªDose
2021-01-29;0;2ªDose
2021-01-31;1;1ªDose
2021-01-31;0;2ªDose
2021-01-23;1;1ªDose
2021-01-23;0;2ªDose
2021-02-20;0;1ªDose
2021-02-20;1;2ªDose
2021-03-01;0;1ªDose
2021-03-01;1;2ªDose
