index;count
2021-05-27;3
2021-05-28;3
2021-05-29;3
2021-05-30;3
2021-05-31;3
2021-06-01;3
2021-06-02;13
2021-06-03;13
2021-06-04;13
2021-06-05;13
2021-06-06;13
2021-06-07;13
2021-06-08;13
2021-06-09;13
2021-06-10;13
2021-06-11;13
2021-06-12;13
2021-06-13;13
2021-06-14;13
2021-06-15;13
2021-06-16;13
2021-06-17;13
2021-06-18;13
2021-06-19;13
2021-06-20;13
2021-06-21;13
2021-06-22;13
2021-06-23;13
2021-06-24;13
2021-06-25;13
2021-06-26;13
2021-06-27;13
2021-06-28;31
2021-06-29;31
2021-06-30;31
2021-07-01;31
2021-07-02;31
2021-07-03;31
2021-07-04;31
2021-07-05;31
2021-07-06;31
2021-07-07;31
2021-07-08;31
2021-07-09;31
2021-07-10;31
2021-07-11;31
2021-07-12;31
2021-07-13;31
2021-07-14;31
2021-07-15;31
2021-07-16;31
2021-07-17;31
2021-07-18;31
2021-07-19;31
2021-07-20;53
2021-07-21;53
2021-07-22;71
